project,file_path,sha,method_name,cyclomatic_complexity,nloc,token_count,parameter_count,defer_count,channel_count,goroutine_count,error_handling_count,loop_count
compose,pkg/compose/up.go,e9dc82011f477abb3118676b1574127d7a80286e,,1,5,33,0,0,0,0,0,0
compose,pkg/compose/up.go,e9dc82011f477abb3118676b1574127d7a80286e,,1,8,53,0,0,0,0,0,0
compose,pkg/compose/up.go,e9dc82011f477abb3118676b1574127d7a80286e,Up,11,43,287,3,2,2,0,5,1
compose,internal/tracing/tracing.go,3c8a56dbf3b7db165f723f651da0851f9dac3c61,InitProvider,10,43,283,1,0,0,0,5,0
compose,pkg/compose/image_pruner.go,680763f8b7d7ff9794052a4a297108693c7c50dd,ImagesToPrune,15,41,256,2,0,0,0,4,1
compose,cmd/compose/build.go,cfe91becc75aada9cd5747a262ee63cdc0838144,buildCommand,1,30,347,3,0,0,0,1,0
compose,cmd/compose/build.go,cfe91becc75aada9cd5747a262ee63cdc0838144,runBuild,3,12,88,4,0,0,0,2,0
compose,cmd/compose/compose.go,46d936c750a84b571f86fb36fb74863e122318ff,,1,4,11,0,0,0,1,0,0
compose,cmd/compose/compose.go,46d936c750a84b571f86fb36fb74863e122318ff,,5,26,186,2,0,1,1,2,0
compose,cmd/compose/compose.go,46d936c750a84b571f86fb36fb74863e122318ff,,1,3,28,3,0,0,0,0,0
compose,cmd/compose/compose.go,46d936c750a84b571f86fb36fb74863e122318ff,,1,3,28,3,0,0,0,0,0
compose,cmd/compose/compose.go,46d936c750a84b571f86fb36fb74863e122318ff,,2,7,53,2,0,0,0,1,0
compose,cmd/compose/compose.go,46d936c750a84b571f86fb36fb74863e122318ff,addProjectFlags,1,10,141,1,0,0,0,0,0
compose,cmd/compose/compose.go,46d936c750a84b571f86fb36fb74863e122318ff,,3,13,81,2,0,0,0,0,0
compose,cmd/compose/compose.go,46d936c750a84b571f86fb36fb74863e122318ff,,33,100,539,2,0,0,0,5,2
compose,cmd/compose/compose.go,46d936c750a84b571f86fb36fb74863e122318ff,,1,3,40,3,0,0,0,0,0
compose,cmd/compose/compose.go,46d936c750a84b571f86fb36fb74863e122318ff,RootCommand,1,76,550,2,0,0,0,5,2
compose,cmd/compose/run.go,bcaa908f742d55f9d1e598829f8e8c902c0c6872,,6,17,109,3,0,0,0,1,0
compose,cmd/compose/run.go,bcaa908f742d55f9d1e598829f8e8c902c0c6872,,2,9,78,2,0,0,0,1,0
compose,cmd/compose/run.go,bcaa908f742d55f9d1e598829f8e8c902c0c6872,runCommand,1,38,410,2,0,0,0,2,0
compose,cmd/compose/run.go,bcaa908f742d55f9d1e598829f8e8c902c0c6872,,1,3,28,1,0,0,0,0,0
compose,cmd/compose/run.go,bcaa908f742d55f9d1e598829f8e8c902c0c6872,runRun,7,47,280,4,0,0,0,3,1
compose,cmd/compose/run.go,bcaa908f742d55f9d1e598829f8e8c902c0c6872,startDependencies,4,19,136,5,0,0,0,1,1
compose,cmd/compose/up.go,24f83271f25d68c22aadb098b5bcf1563bf98bf6,,1,4,44,3,0,0,0,0,0
compose,cmd/compose/up.go,24f83271f25d68c22aadb098b5bcf1563bf98bf6,,3,7,70,3,0,0,0,0,0
compose,cmd/compose/up.go,24f83271f25d68c22aadb098b5bcf1563bf98bf6,upCommand,1,35,425,3,0,0,0,0,0
compose,cmd/compose/up.go,24f83271f25d68c22aadb098b5bcf1563bf98bf6,runUp,8,49,312,7,0,0,0,1,0
compose,pkg/compose/build.go,b776826d92797548371bf878178a6cbc9726ccfa,,1,4,26,1,0,0,0,0,0
compose,pkg/compose/build.go,b776826d92797548371bf878178a6cbc9726ccfa,Build,2,7,60,3,0,0,0,1,0
compose,pkg/compose/build.go,b776826d92797548371bf878178a6cbc9726ccfa,,11,39,246,2,0,0,0,3,0
compose,pkg/compose/build.go,b776826d92797548371bf878178a6cbc9726ccfa,,1,3,15,1,0,0,0,0,0
compose,pkg/compose/build.go,b776826d92797548371bf878178a6cbc9726ccfa,build,7,28,219,3,1,0,0,7,1
compose,pkg/compose/build.go,b776826d92797548371bf878178a6cbc9726ccfa,ensureImagesExists,13,43,261,3,0,0,0,4,3
compose,pkg/compose/build.go,b776826d92797548371bf878178a6cbc9726ccfa,prepareProjectForBuild,7,24,142,2,0,0,0,1,1
