project,file_path,sha,nloc,complexity,token_count,method_count,commit_count,authors_count,avg_method_param_count,import_count,cyclo_per_loc,comment_ratio,struct_count,interface_count,loop_count,error_handling_count,goroutine_count,channel_count,defer_count,context_usage_count,json_tag_count,variadic_function_count,pointer_receiver_count,avg_method_complexity,avg_methods_token_count
influxdb,tsdb/index/inmem/inmem.go,7f8b7af61e381fd92f36ea997660cb32088c9e29,903,216,6610,73,1,1,1.3013698630136987,15,0.23920265780730898,0.1678832116788321,4,0,33,0,0,0,24,0,0,0,63,2.958904109589041,86.04109589041096
influxdb,tsdb/index/tsi1/index.go,7f8b7af61e381fd92f36ea997660cb32088c9e29,649,176,4488,67,1,1,0.9850746268656716,19,0.2711864406779661,0.18773466833541927,1,0,50,31,8,8,7,0,0,1,48,2.626865671641791,63.32835820895522
influxdb,tsdb/shard.go,7f8b7af61e381fd92f36ea997660cb32088c9e29,1455,70,9459,29,1,1,0.4827586206896552,26,0.048109965635738834,0.132896305125149,11,1,40,64,1,0,24,7,0,0,78,2.413793103448276,72.55172413793103
influxdb,tsdb/store.go,7f8b7af61e381fd92f36ea997660cb32088c9e29,1386,229,9796,71,1,1,1.1971830985915493,22,0.16522366522366522,0.16,8,0,48,5,3,0,20,0,0,1,47,3.2253521126760565,91.67605633802818
influxdb,cmd/influxd/restore/restore.go,38e1ad6e0cad9e8706ab2bfd2c806651b98cd0bb,470,100,2817,17,1,1,0.29411764705882354,17,0.2127659574468085,0.10058027079303675,1,0,3,38,0,0,2,0,0,1,16,5.882352941176471,159.94117647058823
influxdb,cmd/influxd/backup/backup.go,665d5e65952e4576e1898c0b7506ef4f731e6bb4,468,100,2777,15,1,1,0.9333333333333333,17,0.21367521367521367,0.09001956947162426,1,0,4,53,0,0,7,0,0,1,12,6.666666666666667,179.06666666666666
influxdb,cmd/influxd/backup/backup.go,a00e4dc70be280cc1c08150e83cc8cae7aebd623,468,100,2777,15,1,1,0.9333333333333333,17,0.21367521367521367,0.09001956947162426,1,0,4,53,0,0,7,0,0,1,12,6.666666666666667,179.06666666666666
influxdb,tsdb/index/tsi1/log_file.go,10a7ffb647d014d038fc3135f581f2bc1e15d4e1,944,212,6727,84,1,1,0.9047619047619048,17,0.2245762711864407,0.14647377938517178,11,0,27,36,0,0,25,0,0,0,68,2.5238095238095237,76.46428571428571
influxdb,tsdb/index/tsi1/measurement_block.go,10a7ffb647d014d038fc3135f581f2bc1e15d4e1,411,83,3023,29,1,1,0.7586206896551724,9,0.20194647201946472,0.19883040935672514,7,0,7,33,0,0,0,0,0,0,24,2.8620689655172415,96.13793103448276
influxdb,tsdb/index/tsi1/tag_block.go,10a7ffb647d014d038fc3135f581f2bc1e15d4e1,500,102,3768,34,1,1,0.7352941176470589,6,0.204,0.2138364779874214,8,0,7,34,0,0,0,0,0,0,30,3.0,102.61764705882354
influxdb,tsdb/index/tsi1/tsi1.go,10a7ffb647d014d038fc3135f581f2bc1e15d4e1,331,94,2069,38,1,1,0.9473684210526315,5,0.283987915407855,0.1751054852320675,6,6,10,0,0,0,0,0,0,4,9,2.473684210526316,49.5
influxdb,pkg/tar/stream.go,cc83e16864a725ec3a5265cd5ff7a1821bd19ca0,110,30,768,8,1,1,3.5,7,0.2727272727272727,0.1791044776119403,0,0,1,13,0,0,3,0,0,0,0,3.75,94.75
influxdb,tsdb/engine/tsm1/engine.go,cc83e16864a725ec3a5265cd5ff7a1821bd19ca0,2070,436,14730,100,1,1,1.49,32,0.2106280193236715,0.15268112975849366,3,1,43,123,7,3,37,10,0,0,73,4.36,124.08
influxdb,pkg/tar/stream.go,72bceca888a8f55b5dca922f24a514e329cd5e8f,110,30,768,8,1,1,3.5,7,0.2727272727272727,0.1791044776119403,0,0,1,13,0,0,3,0,0,0,0,3.75,94.75
influxdb,tsdb/engine/tsm1/engine.go,72bceca888a8f55b5dca922f24a514e329cd5e8f,2081,443,14834,101,1,1,1.5247524752475248,32,0.21287842383469485,0.15303215303215303,3,1,43,123,7,3,37,10,0,0,74,4.3861386138613865,123.81188118811882
influxdb,cmd/influxd/restore/restore.go,ca9f2510b8d3846e4e5ec1deae4ab4fef36ed799,472,101,2837,17,1,1,0.29411764705882354,17,0.21398305084745764,0.10192307692307692,1,0,3,38,0,0,2,0,0,1,16,5.9411764705882355,161.11764705882354
influxdb,tsdb/index.go,f8a9a089eb4edd6e406b74d777c647f2800f3d64,1879,137,12429,41,1,1,0.6341463414634146,13,0.07291112293773283,0.13049514113836186,19,7,63,99,0,0,31,0,0,5,39,3.341463414634146,65.21951219512195
influxdb,tsdb/shard.go,f8a9a089eb4edd6e406b74d777c647f2800f3d64,1378,68,8916,29,1,1,0.4827586206896552,25,0.04934687953555878,0.13333333333333333,11,1,37,61,1,0,24,5,0,0,73,2.3448275862068964,72.03448275862068
influxdb,models/points.go,abceaa422aa46574faeefc8cf7fb71e965395b66,1627,513,11306,113,1,1,1.4424778761061947,11,0.3153042409342348,0.1973359644795264,4,2,56,32,0,0,0,0,0,0,38,4.539823008849558,95.60176991150442
influxdb,cmd/influxd/restore/restore.go,b213b31cd48c610288a87b470429567c7a3f9c03,470,100,2817,17,1,1,0.29411764705882354,17,0.2127659574468085,0.10058027079303675,1,0,3,38,0,0,2,0,0,1,16,5.882352941176471,159.94117647058823
