project,file_path,sha,method_name,cyclomatic_complexity,nloc,token_count,parameter_count,defer_count,channel_count,goroutine_count,error_handling_count,loop_count
gin,context.go,bfc8ca285eb46dad60e037d57c545cd260636711,RemoteIP,6,20,125,0,0,0,0,1,1
gin,context.go,bfc8ca285eb46dad60e037d57c545cd260636711,ClientIP,9,20,110,0,0,0,0,0,1
gin,context.go,bfc8ca285eb46dad60e037d57c545cd260636711,validateHeader,5,18,83,1,0,0,0,0,1
gin,gin.go,bfc8ca285eb46dad60e037d57c545cd260636711,parseIP,2,7,37,1,0,0,0,0,0
gin,gin.go,bfc8ca285eb46dad60e037d57c545cd260636711,New,1,28,145,0,0,0,0,0,0
gin,gin.go,bfc8ca285eb46dad60e037d57c545cd260636711,prepareTrustedCIDRs,8,26,161,0,0,0,0,1,1
gin,gin.go,bfc8ca285eb46dad60e037d57c545cd260636711,Run,2,12,67,1,1,0,0,1,0
gin,tree.go,0a55865c3fc4c2b30dce86dfa9cff7654ba9bc74,getValue,49,145,843,3,0,0,0,2,4
gin,tree.go,1d0f938f28d7e592623264591605dc22ac141cc5,getValue,44,132,820,3,0,0,0,2,4
gin,tree.go,2921582d11d517dff4cf0226bfbcd8bc7c63d536,getValue,43,132,816,3,0,0,0,2,4
gin,context.go,03e5e05ae089bc989f1ca41841f05504d29e3fd9,RemoteIP,6,20,125,0,0,0,0,1,1
gin,gin.go,67008be35f5432aeec06641540f3b6df3eac8747,RunUnix,2,12,70,1,3,0,0,1,0
gin,context.go,815e1ce281f873c62cdbe05d60b5b2ef9d20ed6b,initQueryCache,3,9,52,0,0,0,0,0,0
gin,tree.go,a6e8665e42dad83ee275d4adc34a6e507bdd11ed,addRoute,21,86,579,2,0,0,0,0,2
gin,context.go,298ebca69107001096eaf81c4b4977b14ffa0e6d,Set,3,11,80,1,0,0,0,0,0
gin,context.go,298ebca69107001096eaf81c4b4977b14ffa0e6d,Get,2,9,65,1,0,0,0,0,0
